Time_s,Min_h,Max_h,Min_h_dot,Max_h_dot
0.168782164540246,-0.37639893646488,0.525676361270963,0.275616384058689,1.35052514152939
0.170764529509492,-0.375077521613222,0.528253670809682,0.283635146643554,1.36116866771367
0.172751712117757,-0.373730039503419,0.530879878300485,0.291641015028662,1.37177655254012
0.174743696783298,-0.372356398355941,0.53355663205961,0.299636396651947,1.38234727878197
0.176740491690893,-0.37095648975742,0.536285580054033,0.307623594816545,1.39287966863412
0.17874212216721,-0.369530189888799,0.539068508896498,0.315604562580035,1.40337262694263
0.180748613666484,-0.368077373878096,0.541907278084286,0.323580861263861,1.41382988009419
0.182759988326976,-0.366597923689352,0.544803848436282,0.331554161264161,1.42426218142333
0.184776285654772,-0.365091712970503,0.547760234873705,0.339525656926958,1.43467930689429
0.186797583460551,-0.363558572864106,0.550778572684996,0.347498540690161,1.44508921875586
0.188823942722675,-0.361995472139459,0.553861146689535,0.355474000828117,1.45542853384065
0.190842307480221,-0.360415689968789,0.557010270977056,0.363756731445071,1.46571358678553
0.192853866500966,-0.358818656801861,0.559833623231176,0.370949223152471,1.47595077314459
0.1948600101489,-0.357203446499882,0.562791918991011,0.37815214388725,1.48614561785975
0.196861698318808,-0.355569450966703,0.565815447731703,0.385365666353147,1.49630262571585
0.198859588615586,-0.353916371989197,0.568906365180308,0.392590238485836,1.50642521343389
0.2008545044913,-0.352243678556133,0.572066986156732,0.399826107888028,1.51651638933236
0.202847145547724,-0.350550936755089,0.575297291572253,0.407073434118819,1.52657843823176
0.204838215600842,-0.348837665612832,0.578588720528582,0.414332258234437,1.53661299250503
0.20682836528991,-0.347103400898733,0.581519885765964,0.421602774656428,1.54662113549638
0.208818196312393,-0.345347695250462,0.584572289147975,0.428884922119213,1.55660341691024
0.210808268905815,-0.343570111363909,0.587661938874292,0.436179992236888,1.56656006623083
0.212799095527407,-0.341770233873118,0.590784022525848,0.443488271465642,1.57649306866829
0.214791151492639,-0.339947661558523,0.593934189572052,0.450810138125267,1.58640192475238
0.216784882107428,-0.338102005796666,0.59710842966039,0.458145559048227,1.59628608443351
0.218780723432699,-0.336232936859799,0.600303119090008,0.465494550210742,1.60614493116744
0.220779421164256,-0.334339657938885,0.60351307826534,0.472856969160021,1.6159779731799
0.222781315627347,-0.332421812596246,0.606735745789123,0.480232597711917,1.62578425476839
0.224786717781533,-0.330479062274106,0.609968533592527,0.487621263587092,1.63441160060822
0.22679592294302,-0.328511071630036,0.613209209416645,0.495022620767008,1.643194724091
0.22880921079707,-0.326517506529732,0.616459389239178,0.502437351183377,1.65196043693516
0.230826831562326,-0.324498029728449,0.619712823136379,0.509865446868502,1.66070783439326
0.232848901931635,-0.322452487435227,0.622972334381337,0.517309997347768,1.66943575650262
0.234875671224884,-0.320380551308856,0.626232258574417,0.524759183932956,1.67814459066468
0.236907359112322,-0.318281919130654,0.629496950827971,0.53249569985519,1.68683299079489
0.238944155399261,-0.316156515706231,0.632760848763919,0.539216438184571,1.69549980823285
0.240987181286507,-0.314003148587578,0.636027550466554,0.545951353937783,1.70414381675745
0.243037883211625,-0.311820300739119,0.639292013438103,0.552700253724663,1.71276333694414
0.245098352889167,-0.309605310422198,0.642557974958716,0.559463031652158,1.72135683411582
0.247169478657459,-0.307357213174105,0.645824459487923,0.566239493902634,1.72992492433599
0.249253228390178,-0.305073575473131,0.649087222067714,0.573029395276249,1.73846104942453
0.251351471106882,-0.302751956769205,0.652350373889956,0.579832807786492,1.74696454948316
0.253465805988679,-0.300390027140331,0.655613148866581,0.58664976817979,1.75543407577178
0.25559700613192,-0.297986407060743,0.65887521313065,0.593480012933487,1.76386825671611
0.257745396303782,-0.295540302664793,0.662136349285361,0.600323068331191,1.7722649101026
0.259911351186361,-0.293050831257972,0.665395119959915,0.607178380856857,1.78060885005421
0.262095204007927,-0.290517131240975,0.668651843957169,0.614045387317368,1.78890287730008
0.26429718139002,-0.287938482008921,0.67190644228554,0.620923440820951,1.7971465089762
0.266517535813233,-0.285314124424208,0.675159093974941,0.627809096531595,1.80430759735553
0.268756542614535,-0.282641785342538,0.678410008248435,0.634949713135774,1.81164963723639
0.271007224931287,-0.279931030345661,0.681659364611934,0.64115911803977,1.81895738714227
0.273270474310319,-0.277180523261094,0.68490751174,0.647362846606348,1.82622941229689
0.275547172913065,-0.274388894493384,0.688154461457711,0.653544447608775,1.83346412631461
0.277838143221043,-0.271554835333053,0.691400489223114,0.659688986764561,1.84065979801154
0.28014425337463,-0.268676968684252,0.694645829094085,0.665783080628706,1.84781451541535
0.28246652184379,-0.265753632197577,0.697890752746942,0.671814860121244,1.8549262178405
0.284805807309558,-0.262783362832563,0.701135348600921,0.67777429737581,1.86199231487872
0.28716298539467,-0.259764642360654,0.704840072693376,0.683652744359825,1.86900997068295
0.289538945579143,-0.256695900611736,0.708435123683203,0.689442224420761,1.8759765217259
0.291934587983074,-0.253575520451689,0.712026593006907,0.695336495008701,1.88288930195251
0.294350828219895,-0.250401825172493,0.715615094446767,0.700182772599696,1.88974506268745
0.296788573394852,-0.247173118723134,0.719201189988616,0.705883117598005,1.89654044145976
0.2992487430375,-0.243887658530896,0.72278381295068,0.710564221212271,1.90327176477499
0.301732290926809,-0.240496520904633,0.726362115998008,0.715863590945037,1.90993507903045
0.303989522478293,-0.237433760005227,0.72993521501386,0.721052204346249,1.91652608204665
0.306269292634577,-0.234317680298374,0.733502554149927,0.726121082799604,1.92304281018929
0.308572319544196,-0.23114678774435,0.737063543668203,0.731075399043626,1.92857606102281
0.310899366260859,-0.227919498389446,0.740617679530802,0.735915010935309,1.93428942125446
0.31325122257965,-0.224634175725507,0.744164735996727,0.740639775383349,1.93989732421288
0.315628762627509,-0.221289019608205,0.7477041650278,0.745249576939687,1.9453811800323
0.318032846433835,-0.217882222808723,0.751236222273729,0.749744698831524,1.95072495422092
0.320464331599348,-0.214411976556036,0.754760763881547,0.75412616049879,1.95514622513329
0.322924206615507,-0.210876226304217,0.758277400671859,0.758394964170499,1.95969080379367
0.325413436358518,-0.207272932589355,0.761785616570798,0.762552014768397,1.96409649432251
0.327933041998959,-0.203599962123081,0.765284743561294,0.766598350746232,1.96835669557413
0.330484220323032,-0.199854841837372,0.768774634382288,0.770535118785268,1.97246621501689
0.333068076422668,-0.196035224556605,0.772763988076692,0.774363554463443,1.97641637459978
0.335685796202618,-0.192138605539299,0.776617694534367,0.778084917608712,1.98020430822708
0.33833864580718,-0.188162319737124,0.78045999330047,0.781700915216182,1.98383086775917
0.341027971031223,-0.184103538381928,0.784289589733484,0.785213034440993,1.98730068416866
0.343755192089915,-0.179959276574334,0.788105218496697,0.788622670040128,1.99060671196569
0.346521816750979,-0.175726367258626,0.791907118218671,0.79193102392237,1.99375647510927
0.349329440160772,-0.171401457246583,0.795695232673705,0.79513924552674,1.99674444758398
0.352179744653708,-0.166980606558493,0.799461323295972,0.798130935735564,1.99957865628474
0.355072082450349,-0.162464321276126,0.803208549134879,0.801470621218483,2.00225460906162
0.358008751592898,-0.157848038667062,0.806937268353534,0.802990869789195,2.00478049821991
0.360992085044872,-0.153127076457957,0.810643013071509,0.800028808439839,2.00715245085485
0.364024545045978,-0.148296479073797,0.814329883408197,0.797015106898275,2.0093783930879
0.367108809360024,-0.143304119468412,0.81799523583742,0.793954526416342,2.01145844007597
0.369933773497231,-0.138746479452432,0.82164255779755,0.79084544953453,2.01339460935463
0.372810280265953,-0.134078187176025,0.825266703083842,0.787693048209301,2.01518895344981
0.375740736624467,-0.129294223512634,0.828871766171345,0.784453731469424,2.01684383550245
0.378727688701387,-0.124389274600288,0.832456798559579,0.781080120172466,2.01836166022266
0.381773892086068,-0.119357612476681,0.836017267690113,0.777668476394671,2.01974468648875
0.384882341875456,-0.114192141238137,0.839559404574313,0.77421595896873,2.02136152916706
0.38804968369972,-0.108896650754768,0.843081246477289,0.77072492457786,2.02258690397206
0.391268072969878,-0.103440345443512,0.846578435191441,0.76720037316577,2.02365443774631
0.394203848076803,-0.0984751369301068,0.850582572792699,0.763124180031208,2.02456644036763
0.397172293458601,-0.093428234770591,0.854418864694577,0.759113949592564,2.02532560623867
0.400167907559856,-0.0883088108969278,0.858225906600706,0.755064961607499,2.02593431434686
0.403185663029948,-0.0831254291248207,0.862003880280638,0.750941416253359,2.02639492329228
0.406221024970757,-0.077885984761465,0.865752075790482,0.746762360415981,2.02670953583401
0.40926994329995,-0.0725976847899771,0.869470384760284,0.742550752707338,2.02688026503615
0.412328788722712,-0.0672671474297291,0.873158287832846,0.738307063281732,2.02690859432905
0.415394390538797,-0.0619003050022864,0.876815253265807,0.734034409858487,2.02678729925278
0.418464000883257,-0.0565024481002035,0.880440694469031,0.729734598537326,2.02652376132069
0.421535295951335,-0.051078490007031,0.884034477473537,0.725409002865091,2.02612535238725
0.424609046412877,-0.0456266685594619,0.887596367710146,0.721063675509184,2.02559501886964
0.427677962187532,-0.0401614402248225,0.89166513193738,0.716010558142761,2.02493565268207
0.430743478546531,-0.0346803175414275,0.895534314888988,0.711078626250953,2.02416372994271
0.433801747246222,-0.029191430608426,0.899360505234945,0.706126639210676,2.02336611632065
0.436854612375337,-0.0236916016051336,0.903146874849704,0.701153561994782,2.02244509888226
0.439898745225265,-0.0181880514483566,0.906892588984646,0.69616186627615,2.02140309517056
0.442936334171978,-0.0126772502442979,0.910597484528925,0.691152956944717,2.02024230093622
0.445967189922443,-0.00716017161629184,0.914261836225314,0.686127998986543,2.0190914305965
0.448991020435918,-0.00163799091293282,0.917886194240301,0.681042760290954,2.01754154593146
0.452007623984777,0.00388830036297458,0.921469229633008,0.675934451228487,2.01585153825212
0.45501672785427,0.00941754768350445,0.925572407539577,0.670062341447646,2.01544066534857
0.458018417840699,0.0149492964991847,0.929460423660058,0.664349110191983,2.01586132631684
0.461012774043429,0.0204830796914718,0.933301482709902,0.658622475852123,2.01612006838258
0.464000030266923,0.026018734397747,0.937096016318424,0.652872775897637,2.0162194182545
0.466980500768068,0.03155626527261,0.940844369004233,0.647074824965808,2.01616965443633
0.469954543754236,0.0370957663489587,0.944546435236894,0.641268040345443,2.01597941957033
0.472922668299109,0.0426376506498736,0.948202470224291,0.635454202268612,2.01563875624075
0.475885268314835,0.0481821231264138,0.951812908908242,0.629634189473455,2.01514925354449
0.478842745678424,0.0537057494422028,0.955953994443266,0.622943993925985,2.01574443189286
0.48212357835552,0.05987415269235,0.959862378600884,0.616448866534444,2.01620280676404
0.485399982777071,0.0660483361909366,0.963718663312412,0.609900847613837,2.01651035821853
0.48867186368227,0.0722273315660851,0.967523044333146,0.603326698614918,2.01670226774164
0.491939654174682,0.0784113978911186,0.971272148138737,0.596755670181452,2.01673366893156
0.495203768864019,0.0846006945065479,0.974960009364047,0.590197445267955,2.01662165681007
0.498464262314058,0.0907924641222843,0.979186674875406,0.582674167027261,2.0178599805565
0.501720506080337,0.0969852420493372,0.983152480832238,0.575386044144327,2.0200718042813
0.504971985858539,0.103179378397482,0.987053241444557,0.568050934910457,2.02211753052748
0.508219199793606,0.109375222153983,0.990889404448657,0.56072535876428,2.02399972407391
0.511462571548107,0.115573008806944,0.994662135109085,0.55340979904047,2.02571063640217
0.51470256778038,0.121773431363051,0.99837278028403,0.546104309093182,2.02725790909112
0.517933730294135,0.127965094552186,1.00263269882934,0.537721368634316,2.02866819068604
0.521156965092781,0.1341491117792,1.0066132004352,0.529565825487586,2.03001736264468
0.524373221179379,0.14032677301698,1.0105230971136,0.521401062083122,2.03121277616918
0.527583413598053,0.146499276721225,1.01436377090954,0.51324619484496,2.03225746257393
0.530788567742283,0.152668070338444,1.01813601169576,0.505081114322817,2.03315410307448
0.533989505817186,0.158834166013188,1.02247297461898,0.495703218336931,2.03393281862573
0.53718716198546,0.164998789735188,1.0265069799671,0.486633159658094,2.03459711255036
0.540383581572336,0.171165514220634,1.03046262208847,0.477571179174141,2.03511969747564
0.543579516777468,0.177335390834863,1.03434160440219,0.468443168642419,2.03550123895901
0.54677428190096,0.183506552128238,1.03814459902135,0.459325589553879,2.03574437051294
0.549968595798489,0.189679928720445,1.04251423338736,0.448874416423793,2.03585083617888
0.553163061708142,0.195856226014268,1.04654833688642,0.43878466842371,2.03582240528488
0.556358359611507,0.202036318928434,1.05048998098113,0.428658563363585,2.03566051306679
0.559554983383592,0.208220715636642,1.05433997973005,0.418527102767891,2.03536670380305
0.562753493286131,0.214410069185197,1.05841649010717,0.408360909547179,2.03494224914928
0.565954302227475,0.220604740092815,1.0627313259827,0.396775039015572,2.03438854403692
0.569157911864432,0.226787468294761,1.06667425911708,0.385551629687519,2.03392981940413
0.572721014352251,0.23368379675931,1.07120527634314,0.372664269618014,2.03308895830383
0.576288837056503,0.240588700277487,1.07532301240296,0.360247144825407,2.03209108799056
0.579861514846335,0.247501766009577,1.07930733572351,0.347817347643388,2.03098890912218
0.583439134056338,0.254422603910043,1.08317779783052,0.335372367445306,2.02973485290285
0.58702168923828,0.26135071924064,1.08692209380604,0.322962548521471,2.02833274536478
0.590609347098678,0.268285846973566,1.09198501710037,0.31060557754641,2.02679837683481
0.594202102588094,0.275227432775598,1.09906157618451,0.298258447693029,2.02511336460782
0.597799932112778,0.28217492439538,1.1067750450665,0.28412792568218,2.02327722197266
0.601402299343404,0.28912707116948,1.11413266235285,0.27060502325895,2.02130356471524
0.605001987239196,0.296069213679603,1.12123981471775,0.25706173768057,2.01923209928775
0.608594604329287,0.302991996348867,1.12808983180253,0.243640494844219,2.01708410107478
0.6121823353346,0.309898834480618,1.13466851506396,0.230373100320448,2.01504925198332
0.615763985944433,0.316787419331283,1.1409931378879,0.21716527681722,2.01297477425154
0.619337900271474,0.323654222150208,1.14705924947337,0.204089990508139,2.01076574280524
0.622903868029784,0.330498465371937,1.1528526748999,0.191218820266273,2.00842441958054
0.626460229627809,0.337316536144961,1.15837719147455,0.178560413899711,2.00595497842672
0.630005515242719,0.344105217082051,1.16363754915876,0.166093759413611,2.00336127871325
0.633538402217112,0.350861604930784,1.168632429997,0.153777272029967,2.00064724841845
0.637057666409844,0.357582985891201,1.17337049649679,0.141698910438888,1.99783073616419
0.640562387714246,0.364267203773219,1.17786054359181,0.129862079740069,1.99495508221453
0.644051826065229,0.370912652569205,1.1821024045147,0.11816971158836,1.99197068509639
0.647525281384504,0.37751772779347,1.18609968648602,0.106728263034285,1.98888157808815
0.650982105408459,0.384080945191724,1.18985113301905,0.0955648247654192,1.98569180017571
0.654421766564342,0.39060107296232,1.19336667298292,0.0845711931531086,1.98240512810185
0.65784369465725,0.397076807559404,1.19670224637143,0.0738409653374733,1.97902577703038
0.661247769640781,0.403507732384097,1.19984842662906,0.0633671861934922,1.97557171755993
0.664633441876339,0.409876034969178,1.20277682525144,0.0531559202833224,1.97223181504345
0.668374627161005,0.41691789191275,1.20549554270346,0.0431137635174658,1.96823140372908
0.672095818445984,0.423907703139335,1.2083758890096,0.031685795219528,1.96412903093899
0.6757964710246,0.430844250516541,1.21091601581274,0.0210850243035469,1.95992944689427
0.679476298044745,0.437726842599266,1.21321846759497,0.010784663653259,1.95563688026906
0.68313489872199,0.444554583951255,1.21529028160124,0.000771806059062907,1.95125580834536
0.686772112878038,0.451327069344082,1.21713567270127,-0.00894044183094259,1.94678452736684
0.690387846999581,0.458044344700055,1.21876397701367,-0.018370479074606,1.94222973817668
0.693975412852476,0.46469365514829,1.22018167893264,-0.027496381432545,1.93760671015897
0.697535288536306,0.471258729335352,1.22139347947203,-0.0362891182086552,1.93312492707439
0.701460760511773,0.478498225278878,1.22240855737043,-0.0447631208280636,1.92791604486641
0.705358380315389,0.485666641090711,1.22323719437555,-0.0529436378119069,1.92262903078438
0.709229161831396,0.492765816619874,1.22404245826201,-0.062277617004056,1.91726768913748
0.713074632079911,0.499798553653734,1.22453498973774,-0.0706647661899657,1.91183247130739
0.716896342822107,0.506767733676124,1.22482691264519,-0.0789444763031144,1.90632803689408
0.720694775438216,0.513674164464493,1.22491862092924,-0.0869040620417667,1.9007567074666
0.724471930041722,0.520521479735952,1.22481803655689,-0.0945147406039936,1.89511964362297
0.728229799679139,0.527313260108601,1.22459057628043,-0.103191146886793,1.88941745004374
0.731970624482627,0.534053511458144,1.22410760895186,-0.110862220706432,1.88364972111562
0.735696684355758,0.540746288152911,1.22351421170443,-0.118132016121676,1.87781551208305
0.739410014002853,0.54737755323868,1.22271152703383,-0.125003967114,1.87211851968399
0.743524035073667,0.554718825008866,1.22219455094317,-0.131505881974773,1.86555177283778
0.747629177015943,0.562017791951713,1.22194203349153,-0.13765430090142,1.85889394199868
0.751726826100131,0.569276667122723,1.22147443112185,-0.143418331016825,1.85214648552924
0.755818705284118,0.57649825981221,1.22088578270357,-0.152500041845782,1.84530893728709
0.759906206455203,0.583684747434116,1.21995642142683,-0.16562161575822,1.83838770843808
0.763990449946608,0.590837783875,1.21880194730548,-0.17812758642325,1.83140082589112
0.768072258649684,0.597958557820672,1.2174345474294,-0.190007491554555,1.82432377424418
0.772152509877039,0.605048285411066,1.21593212219429,-0.201289573162452,1.81715701865627
0.776232198821542,0.61210838579894,1.2142242970022,-0.211963772740175,1.80990060531792
0.780312067905205,0.619139822566834,1.21233032791575,-0.222044689598819,1.80255033156572
0.784392824495484,0.6261439025172,1.21023520239434,-0.231543218128686,1.79510798547834
0.788465411213183,0.633104424465812,1.21122627724029,-0.240447954651503,1.78759515574103
0.792530976966251,0.640023114058923,1.21319947514648,-0.249974340207989,1.7800573400845
0.796590678415538,0.646901805305634,1.2149444981656,-0.25858251499907,1.77244882708997
0.800647214030517,0.653726383675409,1.21647147589835,-0.266485950467622,1.76490203351815
0.805152144770182,0.661290188851943,1.21778918002721,-0.273680717510626,1.75628233491758
0.809657088828182,0.668816061275636,1.21890192827112,-0.280165611988168,1.74756728935709
0.814162610731732,0.676304555716722,1.22001770840377,-0.286021100291572,1.7387576500079
0.818669422105118,0.68375646151943,1.22079828202051,-0.292035006105513,1.72985406279143
0.823178343381557,0.691172745866586,1.22136003107508,-0.296879324195306,1.72085678681201
0.827689925094239,0.698553897934705,1.22171755340648,-0.301057715302978,1.7117703491122
0.832204718682597,0.705900281994555,1.22223649537423,-0.30450184494833,1.70264673742676
0.836723253443887,0.713212469284547,1.22325123173324,-0.307093367482194,1.69343060799837
0.841245974603226,0.720490766335242,1.2240058312995,-0.308774481768875,1.68412257930118
0.845772932621881,0.727734811509255,1.2245086802042,-0.309925701338504,1.67472435339603
0.850304543333958,0.734944841325105,1.22483169530786,-0.30965848120464,1.66523676979028
0.854841184914593,0.742121020384408,1.22504480023374,-0.308485288945244,1.65566083159454
0.859383267907312,0.74924357507963,1.22502585006871,-0.306840084447472,1.64612065840623
0.864437232277002,0.757140993893131,1.2247979022228,-0.305953638207705,1.63528371277644
0.869500086834222,0.764998932553028,1.22449600887679,-0.304625364709449,1.62439160468722
0.874572055800458,0.772817239943917,1.22411174632677,-0.302500138094632,1.61339227069879
0.879652624480615,0.780594448261796,1.223366470511,-0.298542823510052,1.60228631382507
0.884742173753547,0.788330623035163,1.22239103051504,-0.293505992916457,1.59107257289847
0.889838133403718,0.796021530030871,1.22120064493491,-0.287088354831865,1.57977127538715
0.894930643992912,0.803651523006615,1.21978184552018,-0.279503403061023,1.56839695027536
0.90002087926662,0.811222133365489,1.21815367434316,-0.269322995037073,1.55694998269297
0.905109915011503,0.818713114715538,1.21632452906657,-0.257774802877491,1.54554805830387
0.910769230345772,0.827000981607094,1.2160528547098,-0.243000318416005,1.53265472026482
0.916435770836288,0.83522880236018,1.2226071701385,-0.236538419846195,1.5197107422126
0.922110002888579,0.84339673474743,1.22897616538795,-0.244873391031587,1.50666546033758
0.927792423966144,0.851504816738972,1.2351522674894,-0.253760386187029,1.49351663137758
0.933483953057916,0.859553873980735,1.24113448709358,-0.261715897077069,1.48026351707459
0.939179983478228,0.86753657902942,1.24692522903762,-0.268977331862448,1.46692058409926
0.944881467241873,0.875453734176195,1.25252613311122,-0.275543762534615,1.45348671635359
0.950589652550031,0.883283716127072,1.25793751236839,-0.281409921289877,1.44007305985647
0.95694208325789,0.891935596517244,1.26317354985147,-0.28750928553932,1.42500673342517
0.963307814634102,0.900513186237858,1.26822013722547,-0.292472525354295,1.4098232464252
0.969688327885283,0.909017505735726,1.27308030774602,-0.296700939877395,1.39452122378055
0.976084456896463,0.917448620149381,1.27775250333482,-0.300241843439783,1.37910387971174
0.982497096301162,0.925806586240215,1.28223869914454,-0.302933837268292,1.36359461477141
0.988926332749928,0.934090416946786,1.28653579644058,-0.304777437448391,1.34798899399288
0.995374085406535,0.942277621177805,1.29063747629296,-0.306118576031834,1.3323720235197
1.00255368573967,0.951306968499633,1.29454728644873,-0.307338269670481,1.31478798075867
1.00975324850259,0.960240248258812,1.29826283468028,-0.308933783791891,1.29707469062095
1.01697383026794,0.969077286944435,1.3017893198395,-0.309837742423478,1.2792547196705
1.02421740122264,0.977818822669488,1.30513841107073,-0.309874537018152,1.26138275555135
1.03148637223042,0.986063072716975,1.30830713040501,-0.308839746004027,1.24344033216955
1.03878355256562,0.992523355822891,1.31128959416605,-0.307068644792573,1.22532543275493
1.04608575252379,0.996789686802518,1.31409224964069,-0.304485366381986,1.20726165721576
1.05420332931011,1.00058968142572,1.31671699778627,-0.299873595730338,1.18701225092559
1.06232285308984,1.00336389417543,1.31916980366446,-0.2937821764794,1.16677629066948
1.07044118826054,1.00501838839214,1.32150029988057,-0.286299929460119,1.14652419739752
1.0785587252055,1.00617490655921,1.32404362319898,-0.277675466751777,1.12612258556348
1.08586501916182,1.00158771179749,1.32630297517537,-0.266487839976216,1.10784849166761
1.09317061981957,0.99764193146048,1.3283714130438,-0.251971006485721,1.0897003086128
1.10128768526087,0.994011497121084,1.33025034222871,-0.235916140080726,1.06939012478315
1.10940880158674,0.990053553805987,1.33194629204816,-0.218493841868993,1.04908482366917
