Time,Min_state_1,Max_state_1,Min_state_2,Max_state_2,Min_state_3,Max_state_3,Min_state_4,Max_state_4,Min_state_5,Max_state_5,Min_state_6,Max_state_6
0.38320554510085,0.135018916796994,0.431219480501164,0.38534903598908,0.78194589283946,0.52966295450753,0.865744021184476,0.491811104519142,0.840202769803051,0.474063261702477,0.526736957447197,0.435994220667534,0.485241070294978
0.384826304717283,0.135282221761421,0.430687253616027,0.386343678135636,0.782931282999252,0.530706833924313,0.866547110127877,0.492957410235449,0.841179897579982,0.472779663487048,0.525310737207831,0.434646214785128,0.483763363732412
0.386451676478777,0.135545268162576,0.430152711614107,0.38733876556165,0.783914829518655,0.531745327130426,0.867344083719,0.494102250384481,0.842154835220948,0.471495902953619,0.523884336615132,0.43329815731393,0.48228565096702
0.38808167350997,0.135808050713688,0.4296158785097,0.388334303848695,0.784896515419823,0.532778396773368,0.868134899624881,0.495245625179734,0.843127579105809,0.470211990001852,0.522457766668725,0.431950057643465,0.480807941284479
0.389716308972846,0.136070564122344,0.429076778366853,0.389330298196904,0.785876324152267,0.533806005514699,0.868919515495813,0.496387534973213,0.844098125778009,0.468927934563176,0.521031038403529,0.430601925212047,0.479330244013812
0.391355596066846,0.136332803091246,0.428535435297235,0.390326754081124,0.786854238937672,0.534828116032485,0.869697888967926,0.497527980256312,0.845066471945561,0.467643746600642,0.519604162889602,0.429253769507036,0.477852568527717
0.392999548028972,0.136594762318959,0.427991873458029,0.391323676966265,0.787830243055462,0.535844691023757,0.870469977665791,0.498666961660688,0.846032614482028,0.466359436108791,0.51817715123199,0.427905600065091,0.47637492424289
0.394648180955925,0.13685643691842,0.427446116146719,0.392321073978701,0.788804321547076,0.536855694930589,0.871235740503982,0.499804481900702,0.846996552076622,0.465075010917938,0.516750012131043,0.426557424168035,0.474897318093889
0.39630151100628,0.137117821997121,0.426898186689439,0.393318952202859,0.789776459526003,0.537861092175636,0.871995136343698,0.500940543817191,0.847958283566261,0.463790478895157,0.515322754327953,0.425209249154092,0.473419757067546
0.397959557238879,0.137378929668033,0.426348090696554,0.394317393749156,0.79074656977763,0.538860848868449,0.872748125272071,0.502075152482579,0.848917809410531,0.462505845748384,0.513895384164872,0.423861080113922,0.471942245677202
0.399622307490775,0.137639734142433,0.425795877642696,0.395316314889186,0.791714695307542,0.539854912419724,0.87349465335167,0.50320829146953,0.849875112521204,0.46122114138447,0.512467934871634,0.422512947549641,0.47046481628404
0.401289780816273,0.137900230951782,0.425241570089886,0.396315722661426,0.792680824890905,0.54084324919898,0.874234680882957,0.504339966052393,0.850830193962391,0.45993637153166,0.511040412812956,0.421164856606175,0.468987473439713
0.402961999218576,0.138160416038592,0.424685189685304,0.397315621760388,0.793644951648936,0.541825827197343,0.874968169320173,0.505470183548651,0.851783056559867,0.458651539763912,0.509612821959903,0.419816810188536,0.467510219231651
0.40463898481226,0.138420285337482,0.424126758070911,0.398316020773161,0.794607064975328,0.542802614309929,0.875695079980716,0.506598951375564,0.852733703252029,0.45736664970315,0.508185166336833,0.4184688112734,0.466033055817272
0.406320762702671,0.138679835190392,0.423566295953913,0.399316931650233,0.795567155482209,0.543773579991947,0.876415375267854,0.507726278975369,0.853682138713605,0.4560817028231,0.506757447581222,0.417120860605751,0.464555982899354
0.408007356689052,0.138939061722122,0.423003824489573,0.400318365440414,0.796525212983018,0.544738692737856,0.877129016796578,0.508852174916384,0.854628366904952,0.454796701750086,0.505329668611207,0.415772960162324,0.463079001522507
0.409698790696533,0.139197961049383,0.422439364820377,0.401320333145341,0.797481227325882,0.545697920927203,0.877835966024008,0.509976647862774,0.855572391892524,0.453511649162108,0.503901832402343,0.414425111996851,0.46160211280735
0.411395090228684,0.139456529487806,0.42187293760598,0.402322846573965,0.79843518921447,0.546651233637998,0.878536184844104,0.511099707534179,0.856514218655671,0.452226546690815,0.502473940767572,0.413077317088893,0.460125316688888
0.413096278017191,0.139714762931355,0.421304564429384,0.403325915777495,0.799387087742895,0.547598598198586,0.879229633794588,0.512221361826913,0.85745385066479,0.450941398219722,0.501045998021914,0.411729578803319,0.45864861570801
0.414802379829758,0.139972657680868,0.420734265918951,0.404329552471642,0.800336913684606,0.548539983452604,0.879916274447541,0.513341620656484,0.858391293113483,0.449656205485106,0.499618006094563,0.410381898277027,0.457172009955493
0.416513421575828,0.140230210028358,0.420162062683035,0.405333768686345,0.801284657550812,0.549475358110507,0.880596068196623,0.514460494032005,0.859326551296317,0.448370970279036,0.498189966976707,0.409034276730052,0.455695499605015
0.418229423433131,0.140487415436784,0.419587977214667,0.406338572167171,0.802230307298658,0.55040468758395,0.881268973976469,0.515577988243556,0.860259627417465,0.447085698843243,0.496761887603603,0.407686720072516,0.454219089961471
0.419950414509014,0.140744270599533,0.419012029139621,0.407343976099347,0.803173855548089,0.551327941964668,0.881934954033177,0.516694115421548,0.861190528601296,0.445800390873038,0.495333767636709,0.406339227375729,0.4527427788272
0.421676421126573,0.141000771789989,0.418434239011152,0.408349990592583,0.804115294569801,0.552245089605941,0.882593969270023,0.517808885876927,0.862119260468401,0.44451504832342,0.493905609248245,0.404991800106206,0.451266566621162
0.423407469754316,0.141256915273434,0.417854627361068,0.409356626935776,0.805054615547043,0.553156098732342,0.883245980416096,0.518922310019934,0.863045828745271,0.443229673206366,0.49247741467374,0.403644439816351,0.449790453848234
0.425143587007129,0.141512697309209,0.417273214699476,0.410363896333625,0.805991809679814,0.554060937440866,0.883890948027375,0.520034398361587,0.863970239265581,0.441944267591136,0.491049186212374,0.402297148145166,0.448314441099993
