Time,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9,traj_10,traj_11,traj_12,traj_13,traj_14,traj_15,traj_16,traj_17,traj_18,traj_19,traj_20
0,0.395192801264653,0.104748473548286,0.261502939467424,0.133665221094999,0.191968856458424,0.230688606245874,0.0671708582729027,0.272788761659625,0.327018836831715,0.259596597084942,0.0532684030428647,0.15970310824543,0.172660468099488,0.0792473610171899,0.295143238206799,0.393220986587942,0.266611165361035,0.224479917083864,0.3926551803883,0.171301197191754
0.05,0.386209012196448,0.167888817656517,0.282009497043098,0.192955053894343,0.227824990774083,0.251609608750914,0.128939545933997,0.296779996865226,0.336817799968493,0.288464339246625,0.107269274033076,0.200015619811512,0.223727865598,0.125499494493664,0.314441935974337,0.391658534395218,0.277824789237447,0.265209369098916,0.391663621146006,0.211337876295667
0.1,0.37425995839558,0.215060080132859,0.293228009632912,0.237682252709086,0.250817128680818,0.263199126424363,0.172880055682159,0.309083540878937,0.33904645144941,0.305717138805878,0.146025852454748,0.226517770901396,0.260650985655489,0.15798388541004,0.32294616768223,0.384043861481618,0.282226403676658,0.293071949642057,0.385300400600947,0.237389188699036
0.15,0.360864822898249,0.247411396707322,0.298121249313199,0.266759733976071,0.264631389529224,0.268483444974936,0.203591361081611,0.313587942825951,0.334965300603712,0.313579615734209,0.174203516073007,0.243328111868574,0.285322223450459,0.1817425549094,0.325238125642047,0.373525440701285,0.282016050774356,0.309923877239609,0.375406532777058,0.252869581517504
0.2,0.347107611735553,0.26861536060069,0.298581032947928,0.284490748441638,0.272211678423959,0.269533833163186,0.224974739665851,0.312343067865354,0.327626079267793,0.315282515424679,0.193322927143429,0.25329344473565,0.30001505439285,0.197538502548686,0.322638668727935,0.36106651116493,0.278907216143097,0.318324888652499,0.363565557599441,0.261450340072327
0.25,0.333785676718405,0.280942539131964,0.296316188410036,0.294059327303209,0.275424145847457,0.267954972584745,0.238978686638515,0.307572130717725,0.318560354386578,0.312914813636891,0.206714205965346,0.2584831697887,0.307803736962544,0.208430650786444,0.317076632592342,0.347860680066259,0.274092038571291,0.320839801477621,0.35098888320661,0.265082092726776
0.3,0.321251068924841,0.287502705002174,0.292385622141671,0.297533354891081,0.27571487493766,0.264795448326071,0.247579939587794,0.300910505849466,0.308619615082757,0.308138970972628,0.215886066362866,0.260440955247056,0.310785226877813,0.215849966959634,0.309988463146273,0.334807853748115,0.268374963349457,0.31940203229044,0.338430405759985,0.265419506528413
0.35,0.309671970986977,0.290073355951994,0.287583489344981,0.297009427308278,0.274130256433507,0.260687934179563,0.252673925312416,0.293192285116171,0.298560209522242,0.302046486376481,0.221969267158955,0.260238842901327,0.310490968559203,0.220631543451854,0.302162550359885,0.322407379948552,0.262362795079135,0.315328243081941,0.326304332526544,0.263655127054416
0.4,0.299128049304911,0.289938614833225,0.282407901885339,0.293946814145031,0.27139072953154,0.256117436594734,0.255213658647295,0.285119635419965,0.288896631372252,0.295257094318649,0.225648335725451,0.258532808765689,0.307920863229258,0.223532993405887,0.294118325125241,0.310816653330783,0.25640748448186,0.309688609792089,0.314924880920998,0.26059928865922
0.45,0.289677866945715,0.287909108091408,0.277104033508371,0.289378261321309,0.267937361717405,0.251442534792462,0.256010535846927,0.277149411085319,0.279796783539327,0.288245461605227,0.227736469522122,0.255988737597264,0.303882051358252,0.22505497380968,0.286246395337632,0.300146348911828,0.25065543140344,0.303230647129747,0.304536910507731,0.256765282151714
0.5,0.28137089644712,0.284668930432945,0.271879359831674,0.283955814516256,0.264140505831614,0.246841356642083,0.255515861682171,0.269483349639842,0.271351240155925,0.281373036021076,0.228672371625653,0.253034417337917,0.29896523507301,0.225647824993739,0.278850069576007,0.290478679706943,0.24522537575544,0.296417149899176,0.295009155867839,0.25256539217353
0.55,0.273996451935612,0.28070190802845,0.266903573709477,0.27816081819499,0.260260936801891,0.242394423702881,0.254157242684134,0.262235714858852,0.263618514372561,0.274771417612903,0.228816735571739,0.249815892406892,0.293598601981391,0.225569438558716,0.271929925142955,0.281846868154645,0.24022165995815,0.289530005272233,0.286318224612906,0.24829714990293
0.6,0.267359594549712,0.276357710961732,0.262190308810721,0.272291309335527,0.256405022535844,0.23816665118529,0.252235546523123,0.255548581442147,0.256663013769818,0.268509586698477,0.228467426021427,0.246481116840469,0.287991912548028,0.225050767715523,0.265502308198419,0.274110994266371,0.235710470531866,0.282799631329534,0.278425158443223,0.244077698240766
0.65,0.261398730750942,0.271809722394354,0.257780018421303,0.26647679012104,0.252626961855485,0.23421779594428,0.249975972825147,0.249394734434929,0.250271835960899,0.262628215380003,0.227688713901386,0.243177409136465,0.282337393470776,0.224244878778608,0.259582868269952,0.267077629020945,0.231548489307338,0.276407252176301,0.271299422911751,0.239978470267852
0.7,0.256167332153571,0.267216609214558,0.253683672533366,0.260826525869377,0.248981609404666,0.230617540911242,0.24747638765409,0.243826946327118,0.244677880830437,0.257192085295004,0.226603315435617,0.240000943679672,0.276791742136745,0.223250923173326,0.254194391819025,0.260695856251688,0.227718943625002,0.270318674569059,0.265092638781369,0.236063333928977
0.75,0.251645635044287,0.2627057316571,0.249849209825324,0.255468607430391,0.245518003425164,0.227273902006628,0.244835229792967,0.238651119852742,0.2396090311149,0.252285315591653,0.2253429988613,0.236929183888471,0.271390357297489,0.222108437790858,0.249245649418219,0.255046116245263,0.224238349230498,0.264541780822373,0.259335983518605,0.232388808327796
0.8,0.247335138473866,0.258301374095654,0.246282787444896,0.250482992992055,0.242210427112986,0.224136388566957,0.242137553315791,0.233935983861794,0.23497547464388,0.247679604616314,0.223974929905188,0.233962996836893,0.266198477672048,0.220861208494513,0.244832168426304,0.250090202848971,0.221132474653875,0.259081972309013,0.254004693257906,0.228898463635969
0.85,0.243622600396064,0.254039190433465,0.242916750061428,0.24575273131856,0.239116311283995,0.221208924196855,0.239437458496686,0.229725554852061,0.230766790895368,0.24336398173614,0.222541406556068,0.231107202833578,0.261224617029976,0.21955245203265,0.240705932043932,0.24531815864894,0.218299673713068,0.253983467984043,0.249357849787708,0.22568931162365
0.9,0.240116756060471,0.24994624865618,0.239814609325354,0.241273171396865,0.236132753100788,0.218549623302203,0.236743924207428,0.225813156697283,0.227164768175472,0.239434652657069,0.22104252557196,0.228413893505673,0.25644812690626,0.218212725356973,0.236854376646746,0.241232592446627,0.215642401770125,0.249319200818603,0.244975445072581,0.222657383530919
0.95,0.236903834704863,0.245999387981785,0.236821127355784,0.237111477835572,0.233256774159011,0.216063489836551,0.234064001433173,0.222189541370484,0.223621387660026,0.235769389469999,0.219470299760348,0.225849864488922,0.25188259807821,0.216840820759222,0.233412825481907,0.237309101191148,0.213277179989767,0.244830465146137,0.240904925026967,0.219780058760593
1,0.233935731700134,0.242209706144207,0.233972762530505,0.233233528562472,0.230529446645213,0.213701944621286,0.23140317701767,0.21902069800893,0.220594881650135,0.232321177033718,0.217875451313227,0.223349053344131,0.24757408144781,0.215442729880016,0.230192876415869,0.233780820563617,0.210997034783241,0.240652219700768,0.23726460655373,0.217092521128115
1.05,0.231076939304563,0.238610564573006,0.231268498371926,0.229586373458077,0.227927555686495,0.211514035746574,0.228795729824984,0.215914380907721,0.217644891818776,0.229139189864608,0.216265439291959,0.221005307115132,0.24343516387392,0.214004642647595,0.227134676487041,0.230464895941493,0.208949901013639,0.236740440338608,0.23366650003459,0.214621125881387
1.1,0.228450499157738,0.235140074267725,0.228637473809464,0.226161800144337,0.225371194188976,0.209397951030206,0.226249135902618,0.213185860015267,0.215049417795168,0.226049177622854,0.214648948753127,0.218704440064338,0.239457048777856,0.212549032820402,0.224280026268466,0.227345540953353,0.206981070117893,0.232973033562079,0.230462658370304,0.212190954217499
1.15,0.225831505673184,0.231787319329122,0.226116026332247,0.22292421227491,0.222941322261257,0.20744861167084,0.223727709720895,0.210543857121013,0.212540545997976,0.223209728672437,0.213022618544038,0.216488679108272,0.23572230048402,0.211082628863153,0.221565276890148,0.224443276076863,0.205135309151635,0.229508857392979,0.227283902428804,0.209984162925777
1.2,0.223404030621087,0.228615181589133,0.223640045477535,0.219870609734378,0.220534325585081,0.20552817723955,0.221285461621612,0.208175566563416,0.210255033444816,0.220445322054964,0.211387739274354,0.214348023158685,0.232072661896601,0.20960559944937,0.219017161257599,0.221614235740215,0.203390138851487,0.226179956819867,0.224437913279891,0.207798221749077
1.25,0.220980628985665,0.225504360183231,0.221248637291629,0.217011028072165,0.218249928798456,0.203757131505143,0.218859444576462,0.205898124125272,0.208049484828203,0.217889773319924,0.209745049963393,0.212245041030824,0.228668167360514,0.208123453342834,0.216576816164873,0.219007238659855,0.201696322936383,0.223004073167581,0.221602317418532,0.205812167896928
1.3,0.218721306144266,0.222581645384845,0.218910767816798,0.21428056886071,0.21597837637596,0.202004229974871,0.216524675512295,0.203798339217499,0.205973700033347,0.215388587377097,0.20810115579775,0.210241837733471,0.22535607003036,0.206629427080885,0.214256450607118,0.216434129542719,0.200110449361141,0.220010121655016,0.219000510916946,0.203844010808212
1.35,0.216463740909081,0.219725176282853,0.216639962663619,0.211732326253458,0.213804835346827,0.200346837934177,0.214213956328136,0.201780660231333,0.204007312881667,0.213042011444666,0.206465518386991,0.208258830532855,0.222190155098166,0.205134687948082,0.212009044623918,0.214075980317908,0.198547048593543,0.217112261421167,0.21640315933206,0.202022386230663
1.4,0.21430923793403,0.216986016235439,0.21442014764471,0.209263375228439,0.211647553344686,0.198734377468481,0.211981121813086,0.199868967249683,0.202112674179318,0.210732553233797,0.204838163501222,0.206355153844965,0.219178453759763,0.203638803857191,0.209843169643535,0.211744218521468,0.197096121711672,0.214432604510727,0.213950195907346,0.200225868366307
1.45,0.212155376390384,0.214358451861623,0.212244082257052,0.206953044015794,0.209561276087339,0.197181001806525,0.209789603616139,0.198081553884535,0.200351834644192,0.208530991414446,0.2032264240088,0.204493091959866,0.216251698163798,0.202149414418658,0.207723866971348,0.209548835050457,0.195662152642043,0.211799976215687,0.211545044795588,0.198530717094206
1.5,0.210062107862183,0.211807349882993,0.210115585609193,0.204698231520706,0.207519717908508,0.195698528792409,0.207657025892784,0.196343751240962,0.198625366651836,0.206404247607708,0.201636736266524,0.202692902286671,0.213538552955536,0.200667455820369,0.20572090052622,0.207388553857739,0.194300297268604,0.209377619745319,0.209253975807962,0.196894543298292
1.55,0.207996438732678,0.209413570055579,0.20801472770429,0.202617324041784,0.205530540742784,0.194245825928645,0.205602288993352,0.194757986638384,0.197020562929266,0.204349744515913,0.200061785077358,0.200949664618494,0.210882066489411,0.199200171196114,0.203750352902727,0.205310086926001,0.192963709437837,0.206991246381439,0.2070535919347,0.195317678637918
1.6,0.205996151684652,0.207062970221738,0.206003995425891,0.200600560669307,0.203619986053795,0.192879584655973,0.203579995727023,0.193213456920815,0.195442770752692,0.202407004479319,0.198532149166265,0.199244184996855,0.208401828455017,0.197744938233578,0.201895228950666,0.203313624594302,0.191670795817733,0.204740387395432,0.204923918671745,0.193832594577258
1.65,0.204056940984497,0.204873862700232,0.204025705216831,0.198699140725993,0.201738738626856,0.191534546246968,0.201678219479424,0.191757951303657,0.193937327923934,0.200501126959945,0.197016754467529,0.197606231188123,0.205996055042881,0.196325362784505,0.200083629439799,0.201365806229475,0.190430822381383,0.202586638793551,0.202911696492247,0.192380801151455
1.7,0.202161273131917,0.202727725343455,0.202128215832783,0.196897651588205,0.19995961079142,0.190247232548093,0.199811225300162,0.190367653555508,0.192497277238378,0.198723607766085,0.195555730659859,0.195999783799671,0.203694209614471,0.194921044502848,0.198345285321938,0.199544589852067,0.189216644603013,0.200509816660813,0.200935347031347,0.191021682029385
1.75,0.200353572888955,0.200686317140917,0.200289515090536,0.195152501011547,0.198207598487669,0.189010974107766,0.19802726099464,0.189019475645723,0.191094720467606,0.196976050560525,0.194117488282115,0.194471659296252,0.201536762453352,0.193562269909547,0.196669184314542,0.197763669114104,0.188073427534888,0.198587331423074,0.199069035733134,0.189698431013175
1.8,0.198573827385903,0.198745614555805,0.198497598456108,0.193528814781808,0.196524209674936,0.187805751194031,0.196308003897254,0.187776129275878,0.189793190985748,0.195310675825399,0.192720108035622,0.192993720149086,0.199447531871222,0.192233161835417,0.19503153693549,0.196069958012489,0.186959040436368,0.196719917674212,0.19726468127292,0.188429240593105
1.85,0.196873638774657,0.196861425845704,0.196791942650564,0.191956302185236,0.194910767233099,0.186680006755276,0.194633785350822,0.186572839243518,0.188525323795672,0.193721108537541,0.191376448140218,0.191563009178269,0.197504579151436,0.190935671639139,0.193500991733417,0.19444262382652,0.185886862037326,0.194967107927135,0.195527326039484,0.187232178607233
