Time,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9,traj_10,traj_11,traj_12,traj_13,traj_14,traj_15,traj_16,traj_17,traj_18,traj_19,traj_20
0,0.365314731055696,0.0546212549421479,0.286014831360278,0.0122163785218547,0.247066555835382,0.354604773230441,0.200188649661937,0.208659936985714,0.263842101163323,0.172956601513385,0.332551897135628,0.262743956389483,0.0668673639658624,0.380652185911091,0.219148360485938,0.26653554063377,0.399632157904544,0.0761733068719816,0.257905814748035,0.235802993878024
0.05,0.438524250185541,0.156476707058591,0.367796671743323,0.124131661690366,0.335294720094614,0.439462600846908,0.2903887476334,0.306425241258486,0.356163751946454,0.269444244612699,0.417098030489124,0.352732316676903,0.161957324514822,0.462207724382744,0.312493402577738,0.351652125762141,0.481591980255422,0.176495147942282,0.340033822030304,0.330985384804677
0.1,0.50082800551499,0.246149814618824,0.438002091225143,0.225081492862129,0.411604244627031,0.514363454937389,0.368362416103469,0.393894060327958,0.43943956312,0.354521485512121,0.490934144560341,0.43129729187607,0.244881897819863,0.53305766340625,0.393262671190492,0.424092310780724,0.554710570281747,0.26457422656579,0.411155294618875,0.416139318321844
0.15,0.55335623191424,0.323787830754096,0.497997288450159,0.31341320068238,0.476966020076467,0.579772156212731,0.435525955245483,0.471785266511298,0.511558994260207,0.427779778041918,0.555276509901865,0.499355204386622,0.316756447544205,0.594999412440282,0.464237450790661,0.48735705414695,0.618768934894015,0.341235101445224,0.472217420514362,0.490830553237518
0.2,0.597375113445413,0.390981702848706,0.548434175069688,0.390755537546358,0.532876367031753,0.636294724869237,0.493639919349158,0.540009477152875,0.574136888950094,0.490849721168327,0.60931337617071,0.557952068288869,0.378518322234941,0.646684361730482,0.525124695429207,0.541273997293898,0.674047762445923,0.407686360772455,0.524432389234117,0.556324538904882
0.25,0.634052434219172,0.448356654737489,0.591039489463233,0.458394063996472,0.580487365177605,0.68483048287493,0.543158747445288,0.599320316125816,0.628421725325823,0.54491597586747,0.655296039367902,0.608128502903422,0.432154809167839,0.690337282311668,0.577054606735296,0.587090769326137,0.72140074506254,0.465207414241929,0.568582682664506,0.613180343858436
0.3,0.664986485455314,0.498055337895721,0.627032873935674,0.517078960513576,0.620988158260331,0.726396817427953,0.585247048468273,0.650765939790634,0.674945928968783,0.591222319610189,0.694338978020388,0.650894994746697,0.478918064534718,0.727217510733794,0.621339486113922,0.626051121225215,0.761746943736718,0.515087403996591,0.606357030938624,0.662341207698278
0.35,0.690932413644618,0.541209971296369,0.65745973669165,0.567999334937429,0.655355835020468,0.761996016038868,0.621654279628186,0.695058461293509,0.714773965088719,0.630949629553217,0.727448844344322,0.687441806493542,0.519907428530712,0.758183554951069,0.659060756803929,0.659339327517286,0.796034291373317,0.558459899564266,0.638739816790773,0.704671217705876
0.4,0.712845163627392,0.578936042848508,0.683528795870822,0.611992871214287,0.684797612634435,0.792579418099461,0.653149900417546,0.733565362964114,0.748763239775751,0.665180462467539,0.755110248261464,0.718466226836454,0.556092170350726,0.784224961013777,0.691320293826039,0.687929264475673,0.82548614750017,0.596385358177963,0.666724952148912,0.741314513991701
0.45,0.73156075239038,0.612097260895289,0.705959829233742,0.650516504485324,0.710175017085368,0.818821244192353,0.680784174800437,0.767097186249435,0.778213990118949,0.694877295268471,0.778726061819159,0.745129517605496,0.588317391248537,0.805985623826713,0.719098866557071,0.712707018432196,0.8507231819139,0.629592617429749,0.690976891947467,0.773144969681453
0.5,0.74768739956118,0.641522352003881,0.725521378707714,0.684516550792716,0.732309008441598,0.841935382863507,0.705194293295714,0.796941405210401,0.803862868822826,0.72073282181732,0.799099838585908,0.768640327727274,0.617165190278365,0.824570772972278,0.742942626235749,0.734435412631232,0.872438712093596,0.659149470542634,0.712650061488687,0.800845225425595
0.55,0.762050068206029,0.667751662164796,0.742821484327465,0.714678234939194,0.751712502868339,0.862374540554685,0.727055992348297,0.823403583307428,0.826439036239745,0.743878814020858,0.816915987229969,0.789386142104778,0.643517598564597,0.840672562427011,0.764106561397295,0.753718520592285,0.891353502435329,0.685744232101077,0.732197200555271,0.825367628995985
0.6,0.775229507251776,0.691668589089259,0.758663261941181,0.742026002877145,0.769295923436716,0.880691117318849,0.746843154743557,0.846765052521597,0.846483058143197,0.764695837843437,0.832933816124643,0.807883658180908,0.667805902018771,0.854904980182731,0.783122428977135,0.771236247570354,0.90805047448647,0.709987169050114,0.750084970612767,0.847279987548266
0.65,0.787510202999739,0.713717509015315,0.773189603190514,0.766877233222203,0.785481865645127,0.897363490510631,0.76522694125169,0.868069906125104,0.86497283816658,0.783685329333749,0.84739703715695,0.824753859470202,0.690480947302461,0.867705403812933,0.800477064798957,0.787568994625402,0.92342706988454,0.732240737792861,0.766729489285529,0.867237932050902
0.7,0.79913898288931,0.734329787597867,0.786804754717836,0.78972287105606,0.800651433184949,0.912681876656534,0.782524726359424,0.887623643070951,0.881579884164285,0.801243210288429,0.860772579156873,0.84040304012006,0.711889060451857,0.879655025617759,0.81656500822756,0.802966120046441,0.937680955530175,0.753231036434995,0.782333484307046,0.885662095058355
0.75,0.810569576532483,0.753831337581816,0.799997814256966,0.810891657467385,0.815118871723255,0.927211645170051,0.799044557390611,0.906154540350075,0.897209790395767,0.817688940092167,0.873502609210819,0.855355238601955,0.732503647768454,0.891015290004163,0.831835293012538,0.817610561331917,0.950963580365859,0.773189204378355,0.797579434368451,0.902863510685619
0.8,0.821990251283464,0.772661728731771,0.812980536702566,0.830775783300779,0.829203577857126,0.941203038475427,0.815043338602193,0.923583510837993,0.912158760434715,0.833646040002367,0.885844628232059,0.869764227500685,0.75232296246909,0.902027407901544,0.846362929631473,0.831905392784994,0.963579620548268,0.792343481046919,0.812487037333831,0.919340089181046
0.85,0.833555394216594,0.79086045187424,0.82590069620777,0.849945055088709,0.842997530999972,0.954745671928073,0.830746207380994,0.940053010783056,0.926565680560539,0.84917575867964,0.898035762980078,0.883785395112983,0.7716531852903,0.912903897934063,0.860622199327099,0.846125025446356,0.975916645248129,0.810867759366117,0.827142583921074,0.934926422363039
0.9,0.845324171442615,0.808647419364712,0.838972418833207,0.868481787435987,0.856777491868534,0.967995624172903,0.846286303141096,0.956079624823996,0.940545652010249,0.864333240028957,0.910154187620315,0.897613193856069,0.790715190011037,0.923861542398928,0.874664906002371,0.860261150880413,0.988097826723459,0.828943806919703,0.841838339377999,0.950117613718461
0.95,0.857381535847249,0.826258687311224,0.852196075628283,0.88639021749322,0.870587304843233,0.981196330712266,0.861811922801423,0.971720223883709,0.954499492914956,0.879418449388488,0.922393053541653,0.911471739826511,0.809595270803336,0.935011484630543,0.888662719099773,0.874454338707913,1.00018461428566,0.846887097649096,0.85659074185236,0.965024776414478
1,0.869962156333726,0.843769466922182,0.865670915925352,0.903932917055767,0.884589657849293,0.994372371933082,0.877361461096095,0.986935876692136,0.968274591282095,0.894512690208566,0.934818425259322,0.925349527980748,0.828369381562986,0.946342643891851,0.902804308242733,0.88878666996742,1.01226384249794,0.864619398283244,0.871697075115842,0.97969105401589
1.05,0.882776408983989,0.861257790716105,0.879580339337415,0.921251613884736,0.898911699318179,1.00759554127165,0.893056820272181,1.00210384829749,0.982051707448597,0.909716594882032,0.947474480562911,0.939427718741435,0.847117163779103,0.958038699185877,0.917050840666671,0.903333562255837,1.02442019226069,0.882259760030615,0.886838136542082,0.994233047572929
1.1,0.896494655531149,0.878771281317722,0.893768441107704,0.938390176293437,0.913349777483505,1.02083820501663,0.908947553015441,1.01698372050829,0.995838172510788,0.92498534061007,0.960461456857572,0.953596078501774,0.865839983031837,0.970093003802287,0.93151285354837,0.918079065282104,1.03665970768701,0.899858110316845,0.902411437993327,1.00875133715547
1.15,0.910241874198358,0.89630780335483,0.908455565203877,0.9553992572695,0.928206827343682,1.03418211484161,0.924919088503417,1.03180502878712,1.00966475915317,0.940430730000832,0.973709268719595,0.967944180809634,0.884555354596243,0.982439063380382,0.946122967338993,0.933193716624201,1.0490299359703,0.917439520716412,0.918012241397411,1.02317820178683
1.2,0.924822724829751,0.913900198623981,0.923362454419698,0.972280934296784,0.943139646952496,1.04754383715158,0.941130325311536,1.04644106150483,1.02359482495758,0.955935160620393,0.987183703935054,0.98248588287134,0.903268105243191,0.995256753131999,0.96094751735007,0.948432881770055,1.06155750834093,0.935024723672254,0.934011734530799,1.03759636030325
1.25,0.939421306027858,0.931510656832192,0.938678129721988,0.989025089676579,0.958480687413698,1.0610254330259,0.957383965295983,1.06100824452181,1.03757859636867,0.971603914836245,1.00099656781323,0.997124647800095,0.921973199981068,1.00824031639693,0.975910754198734,0.964005601414745,1.07416540932611,0.952614216576176,0.950023679919321,1.05192387802335
1.3,0.954684530706265,0.949169080883956,0.954204419999692,1.00567772329691,0.973862540220577,1.07451465507509,0.973807900847149,1.07544078889276,1.05164952012709,0.98731649359914,1.01491589222988,1.0120072851568,0.940649737395761,1.02160901185792,0.991062831252143,0.979626959047647,1.08688903298609,0.970151498656902,0.966364612222494,1.06623809940882
1.35,0.969954875022027,0.966817528283755,0.969994533409712,1.02216331446847,0.989545968860321,1.08804402063587,0.990248185430182,1.08977361023234,1.0657269056607,1.00315371117101,1.02913622541397,1.0269123423636,0.959281094028848,1.03512374892161,1.0063297420645,0.995478988332138,1.09963532353543,0.987661204495346,0.982710603335254,1.08044345500357
1.4,0.985700544275033,0.984448308851236,0.985947954403851,1.03857621709377,1.00525999300673,1.10153777783718,1.00674141576333,1.10397770461232,1.07980852914988,1.0190003968948,1.04342248792629,1.04190546501322,0.977780284809203,1.04887304672375,1.02170077373904,1.0113445628609,1.1124036596944,1.00501427081166,0.999218939139361,1.09461027630298
1.45,1.00144866053272,1.00197847040922,1.00204149361278,1.05475403377277,1.02110763069251,1.11498471021807,1.02320458585016,1.1179555289613,1.09380508274617,1.0348746053054,1.05783304977909,1.0568837742606,0.996206674442726,1.062716651839,1.03713128154801,1.0272801433677,1.12515350276497,1.02232996699889,1.01571735556421,1.10862151808968
1.5,1.01742487308368,1.01943969049107,1.0181982683327,1.07084103422089,1.03694383563098,1.12829360521827,1.03962487299785,1.13184057987802,1.10777310750328,1.05067906518466,1.07225599454385,1.07184005918249,1.01433410481916,1.07666815843058,1.05253616353925,1.04319109881008,1.13782470332315,1.03935199237993,1.03219210394654,1.12248626690168
1.55,1.03340139482954,1.03664939805637,1.0343917846195,1.08656545545783,1.05276664899463,1.14154454196581,1.05588640125576,1.1453457517663,1.12153479912698,1.06641617919899,1.08668721445405,1.08668731626514,1.03235659491254,1.0906263015307,1.06791486889284,1.05904465964603,1.15041860832162,1.05628886980586,1.04855992998081,1.13620369893694
1.6,1.04937864904813,1.05378079306801,1.05049853460318,1.10211711116389,1.06845708813587,1.15450006525016,1.07208166466629,1.15870467521463,1.13520996817846,1.08194384049852,1.10100335353535,1.10146229005897,1.04999767314473,1.1045898951622,1.08313763485969,1.07475195589929,1.16287891019918,1.07290507530291,1.06484438462012,1.14961401098681
1.65,1.06525573653444,1.07050444451193,1.06653828448186,1.11735810124718,1.0840968345812,1.16735208132679,1.08792043554024,1.17174785543244,1.14865338997372,1.09740015379734,1.11527036502952,1.11599168176213,1.06740907746426,1.11842253049633,1.0982419822948,1.09037249007442,1.17511997768094,1.08924407384312,1.08085040432088,1.16290094674309
1.7,1.08106141266583,1.08707390289617,1.08239221657319,1.13223734481809,1.09941607013875,1.1799131458736,1.10361892667925,1.1844779203258,1.16184132758402,1.11246057190112,1.12928894881082,1.13039585500162,1.08449993296566,1.13218490945743,1.11314702111514,1.10564754113191,1.18724941835876,1.10536348152699,1.09675596050869,1.17576847553269
1.75,1.096581799208,1.10326755381415,1.09803077321219,1.14691264449106,1.1146119520402,1.19218753008361,1.11898254961645,1.19700555612366,1.17488277814264,1.12738884786669,1.14316854722378,1.14445844794956,1.101094069985,1.14571175310482,1.12778893351601,1.12077220349801,1.19900893888601,1.12095214324558,1.11225370825119,1.18842868678171
1.8,1.11198933025439,1.11906314749943,1.11349793367541,1.16101914649316,1.12949565276778,1.20428651398707,1.13401664923202,1.20898468588529,1.1874451905847,1.14195467234013,1.15679885319195,1.1582655717297,1.11743853498981,1.15904516291765,1.14226828711372,1.13555623112841,1.21057990652128,1.13631792170242,1.12749505534233,1.20077642795278
1.85,1.12702033500226,1.13463264471202,1.1285395838779,1.17487324307125,1.1440323928433,1.2158835796312,1.1488213887293,1.2207292027743,1.19981032908219,1.15615751849209,1.17008383224928,1.1718322799024,1.13321013272168,1.17217241550259,1.15624592598855,1.15000177541467,1.22187482210161,1.15119137402921,1.14245913448467,1.21268047426177
1.9,1.14175814474742,1.14955502042525,1.14336347475287,1.18828124445246,1.15836394155859,1.22725411754815,1.16301885907595,1.23211877564761,1.21182991630928,1.17014472755689,1.18318190188152,1.18490166194391,1.14856142166369,1.18491745304361,1.17000536636022,1.16421803636008,1.23278694992596,1.16564131715463,1.1568935572799,1.22435534702162
1.95,1.15625894212982,1.16418025013966,1.15777352100947,1.20120337438839,1.17213933887578,1.23829249478424,1.17695034862998,1.24301981402912,1.22342884875011,1.18352870518795,1.19580513541074,1.19775738004888,1.16357865269638,1.19745699979772,1.18340421611007,1.17783891065778,1.24348065402315,1.17979472551888,1.17107676690913,1.23555280028646
2,1.1701846703595,1.17837550085077,1.17175931240319,1.21385308664917,1.18562286098,1.24887111356926,1.19046985288166,1.25367667338233,1.23477669715233,1.19663501791774,1.20812889866236,1.21014061792047,1.17786309216753,1.2095708198922,1.19632467263329,1.19117511235493,1.2537318627734,1.19323957561984,1.18475610994163,1.24638173630499
2.05,1.18385045506935,1.19198336130336,1.18548651107064,1.22585930441102,1.19874770604135,1.25919199526263,1.20343289281753,1.26382648411963,1.24561931620147,1.20934772577575,1.22015550613053,1.2221062429567,1.1918020803086,1.22133110700417,1.20900109037219,1.20413751148808,1.26365094063457,1.20635070291242,1.19798675574604,1.256959683352
2.1,1.19707938893916,1.20526358154531,1.19858004831533,1.23751485132555,1.21130289695167,1.26905933041533,1.21611079981365,1.27358615013327,1.25610147094461,1.22151020233504,1.23162994803193,1.23379872192624,1.20524559872247,1.23285471372274,1.22110189834329,1.21651450268922,1.27333440125905,1.21904509382459,1.21090621632065,1.26691797617674
2.15,1.20979502516808,1.21794790471074,1.2113368341245,1.2488061151965,1.22355405250333,1.27852512311964,1.22819576912942,1.28307090110846,1.2663189494447,1.23336834839136,1.24282675144218,1.24488505230769,1.21803740203565,1.24376907705345,1.23281902217154,1.22860333560681,1.28245137117156,1.23107879499654,1.22316356508282,1.27659992237654
